rho,rho_u,rho_v,rho_E
1.176416,122.810036,0.271051,259665.203125
1.176485,122.763771,0.254936,259680.656250
1.176236,122.791870,0.243335,259609.796875
1.176280,122.753235,0.227370,259619.015625
1.176076,122.774071,0.211406,259560.671875
1.176112,122.741325,0.189465,259567.703125
1.175949,122.758095,0.165306,259521.468750
1.175982,122.733597,0.136180,259528.406250
1.175857,122.750999,0.105986,259493.406250
1.175891,122.736328,0.073995,259501.687500
1.175802,122.754967,0.043701,259477.312500
1.175842,122.746391,0.014765,259488.468750
1.175789,122.762291,-0.010964,259474.375000
1.175842,122.753983,-0.034554,259489.093750
1.175821,122.763069,-0.055884,259483.828125
1.175885,122.751732,-0.076672,259501.281250
1.175887,122.754417,-0.097259,259502.390625
1.175955,122.742035,-0.118576,259521.312500
1.175975,122.742485,-0.140150,259527.312500
1.176048,122.732559,-0.161051,259547.906250
1.176084,122.734093,-0.179464,259559.000000
1.176166,122.727753,-0.193814,259582.453125
1.176221,122.730186,-0.202328,259598.937500
1.176311,122.725464,-0.204023,259624.921875
1.176374,122.726433,-0.198556,259643.890625
1.176460,122.720848,-0.186801,259668.843750
1.176519,122.719093,-0.170264,259686.031250
1.176590,122.712372,-0.151036,259706.203125
1.176633,122.708984,-0.130791,259718.703125
1.176684,122.703117,-0.111206,259732.921875
1.176710,122.700859,-0.093066,259740.546875
1.176743,122.698151,-0.076385,259749.796875
1.176755,122.699524,-0.060615,259753.671875
1.176772,122.701454,-0.044876,259758.765625
1.176772,122.706764,-0.028625,259759.343750
1.176772,122.711494,-0.011440,259759.906250
1.176758,122.717941,0.006023,259756.531250
1.176743,122.721558,0.023053,259752.609375
1.176722,122.725327,0.037916,259746.515625
1.176702,122.724556,0.049348,259740.578125
1.176683,122.723564,0.056179,259734.906250
1.176669,122.718620,0.057683,259730.343750
1.176661,122.715523,0.054833,259727.531250
1.176656,122.711044,0.047598,259725.500000
1.176651,122.710892,0.039056,259724.156250
1.176645,122.711502,0.030049,259722.671875
1.176637,122.716217,0.022082,259720.250000
1.176624,122.721832,0.016331,259717.890625
1.176607,122.727531,0.012993,259713.843750
1.176604,122.733444,0.012786,259712.078125
1.176596,122.733322,0.010287,259708.906250
1.176588,122.733200,0.007788,259710.390625
1.176579,122.733078,0.005289,259710.421875
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.176455,122.626198,-0.102565,259656.171875
1.176642,122.578316,-0.059282,259706.671875
1.176564,122.614876,-0.107310,259687.515625
1.176698,122.588272,-0.088443,259724.234375
1.176703,122.597939,-0.110364,259726.718750
1.176773,122.586823,-0.105300,259746.171875
1.176832,122.579948,-0.109050,259762.984375
1.176852,122.576607,-0.115019,259768.406250
1.176947,122.562927,-0.119656,259795.312500
1.176933,122.566345,-0.137075,259791.437500
1.177059,122.553810,-0.138660,259827.390625
1.177024,122.562454,-0.151216,259818.218750
1.177171,122.553741,-0.142593,259860.484375
1.177126,122.563263,-0.143558,259848.125000
1.177277,122.558517,-0.122074,259892.453125
1.177227,122.562996,-0.106732,259878.296875
1.177377,122.558914,-0.074850,259922.234375
1.177329,122.553276,-0.052382,259907.406250
1.177479,122.548576,-0.023138,259951.359375
1.177436,122.534088,-0.004052,259937.078125
1.177584,122.532852,0.017058,259980.734375
1.177540,122.514450,0.030583,259965.875000
1.177675,122.523323,0.044913,260006.656250
1.177622,122.505852,0.056929,259989.062500
1.177735,122.527695,0.072474,260024.765625
1.177667,122.509697,0.090351,260002.703125
1.177763,122.539742,0.111616,260034.437500
1.177684,122.515175,0.134034,260008.468750
1.177778,122.546204,0.155889,260039.562500
1.177693,122.510277,0.174685,260010.718750
1.177795,122.540787,0.188475,260043.953125
1.177702,122.495316,0.195719,260011.656250
1.177809,122.530472,0.196681,260047.078125
1.177699,122.481277,0.192147,260009.359375
1.177806,122.527840,0.185240,260045.859375
1.177671,122.477959,0.177120,260000.859375
1.177778,122.537384,0.171525,260038.859375
1.177619,122.484016,0.167652,259985.984375
1.177731,122.553123,0.168007,260026.437500
1.177545,122.490677,0.168596,259964.843750
1.177666,122.566719,0.170990,260008.484375
1.177451,122.492081,0.168326,259937.187500
1.177583,122.576599,0.164034,259985.171875
1.177339,122.490837,0.150821,259903.812500
1.177490,122.589043,0.136293,259958.640625
1.177217,122.494331,0.113190,259868.031250
1.177395,122.610809,0.093483,259932.718750
1.177094,122.507484,0.068476,259832.875000
1.177302,122.645180,0.053112,259909.093750
1.176966,122.530304,0.034041,259797.484375
1.177203,122.690094,0.027458,259884.609375
1.176820,122.559715,0.013929,259757.375000
1.177087,122.743507,0.011610,259855.656250
1.176648,122.594452,-0.004591,259709.890625
1.176950,122.806633,-0.011904,259821.750000
1.176454,122.639359,-0.038875,259656.937500
1.176803,122.888847,-0.056586,259786.687500
1.176242,122.705841,-0.095673,259601.328125
1.176644,123.003548,-0.121963,259751.937500
1.176008,122.807716,-0.167656,259542.250000
1.176462,123.163559,-0.198995,259715.328125
1.175732,122.955536,-0.247791,259475.781250
1.176241,123.377304,-0.287798,259672.437500
1.175395,123.157516,-0.343891,259396.937500
1.175963,123.654694,-0.407438,259619.703125
1.174981,123.429932,-0.480816,259302.296875
1.175608,124.017487,-0.588001,259553.593750
1.174459,123.804825,-0.685396,259186.718750
1.175141,124.503395,-0.853427,259468.234375
1.173788,124.330940,-0.970159,259043.015625
1.174518,125.159775,-1.209536,259355.250000
1.172915,125.062843,-1.329888,258862.046875
1.173685,126.033905,-1.648248,259204.921875
1.171787,126.055534,-1.752521,258634.000000
1.172585,127.170174,-2.159204,259005.750000
1.170339,127.364044,-2.229872,258347.562500
1.171150,128.614059,-2.731190,258743.171875
1.168503,129.044708,-2.753443,257990.234375
1.169304,130.411560,-3.338400,258401.859375
1.166221,131.139969,-3.297537,257552.437500
1.166995,132.591980,-3.923556,257971.328125
1.163484,133.650558,-3.808604,257034.625000
1.164216,135.145157,-4.403152,257450.796875
1.160341,136.512054,-4.213551,256448.093750
1.161013,138.006302,-4.698226,256849.421875
1.156895,139.601242,-4.443326,255810.984375
1.157490,141.056549,-4.763258,256185.296875
1.153289,142.758545,-4.455533,255147.609375
1.153808,144.138748,-4.590709,255489.421875
1.149713,145.812943,-4.239084,254491.765625
1.150188,147.080719,-4.199066,254804.265625
1.146371,148.602768,-3.809176,253880.625000
1.146848,149.720810,-3.621190,254171.875000
1.143445,150.989716,-3.197273,253345.687500
1.143995,151.917892,-2.895290,253630.750000
1.141121,152.852341,-2.441360,252921.921875
1.141858,153.544357,-2.057032,253227.000000
1.139608,154.081192,-1.577254,252651.046875
1.140636,154.496841,-1.137669,253000.109375
1.139028,154.601746,-0.638339,252554.718750
1.140396,154.720367,-0.170669,252959.218750
1.139387,154.386856,0.334429,252629.765625
1.141131,154.202545,0.797631,253099.890625
1.140667,153.443268,1.288307,252873.093750
1.142817,152.965668,1.711947,253420.265625
1.142818,151.819153,2.168736,253279.156250
1.145353,151.081970,2.520525,253903.937500
1.145692,149.614624,2.929971,253822.687500
1.148550,148.668198,3.181530,254516.062500
1.149082,146.965271,3.534991,254465.562500
1.152179,145.866119,3.661978,255212.359375
1.152760,144.026184,3.956987,255164.593750
1.156000,142.831100,3.943655,255946.375000
1.156501,140.959656,4.180625,255877.484375
1.159790,139.721375,4.021996,256674.031250
1.160114,137.924789,4.199697,256567.109375
1.163355,136.691971,3.904272,257357.375000
1.163440,135.067688,4.018307,257204.562500
1.166547,133.886993,3.612599,257968.500000
1.166376,132.508743,3.662526,257770.750000
1.169276,131.420242,3.192854,258490.468750
1.168875,130.323959,3.190504,258257.390625
1.171511,129.354675,2.713301,258918.625000
1.170932,128.534576,2.682283,258663.406250
1.173273,127.694183,2.245363,259256.609375
1.172579,127.114044,2.207783,258992.843750
1.174617,126.398064,1.837746,259513.078125
1.173866,126.008255,1.804013,259252.218750
1.175606,125.405144,1.504613,259699.093750
1.174848,125.157524,1.473692,259450.375000
1.176311,124.655243,1.235486,259827.921875
1.175583,124.510513,1.204037,259598.453125
1.176800,124.098633,1.016501,259913.562500
1.176125,124.027275,0.985860,259707.015625
1.177122,123.694656,0.843639,259966.437500
1.176507,123.673218,0.820267,259782.750000
1.177311,123.407425,0.719989,259992.234375
1.176756,123.416023,0.707869,259829.171875
1.177389,123.202530,0.641814,259994.328125
1.176891,123.225121,0.637241,259849.421875
1.177383,123.051620,0.592150,259976.515625
1.176939,123.078423,0.586482,259848.203125
1.177313,122.937225,0.548859,259943.968750
1.176921,122.965630,0.535465,259830.953125
1.177197,122.853828,0.498585,259900.921875
1.176849,122.885071,0.478380,259801.218750
1.177043,122.801254,0.443967,259849.875000
1.176730,122.835556,0.423197,259760.984375
1.176859,122.774086,0.395426,259792.609375
1.176582,122.807991,0.378434,259714.031250
1.176665,122.761063,0.357061,259733.703125
1.176427,122.789223,0.341444,259666.203125
1.176485,122.749924,0.319605,259679.218750
1.176290,122.770775,0.297777,259623.718750
1.176335,122.737556,0.267960,259633.703125
1.176181,122.754486,0.235116,259589.718750
1.176220,122.729736,0.195632,259598.687500
1.176100,122.746925,0.154697,259564.968750
1.176136,122.731583,0.111638,259574.062500
1.176048,122.749741,0.070926,259549.843750
1.176087,122.740265,0.032476,259560.500000
1.176030,122.755440,-0.001418,259544.906250
1.176075,122.746346,-0.032378,259557.312500
1.176044,122.755020,-0.060231,259548.765625
1.176092,122.743614,-0.087214,259561.906250
1.176077,122.746696,-0.113933,259557.796875
1.176123,122.734840,-0.141772,259570.546875
1.176120,122.736435,-0.170120,259569.500000
1.176165,122.727844,-0.197806,259582.218750
1.176173,122.730896,-0.222573,259584.703125
1.176222,122.725998,-0.242187,259598.984375
1.176244,122.729744,-0.254134,259605.906250
1.176301,122.726257,-0.257312,259622.343750
1.176333,122.728355,-0.251249,259632.093750
1.176390,122.723801,-0.237227,259648.390625
1.176422,122.722939,-0.217140,259657.703125
1.176470,122.717125,-0.193691,259671.171875
1.176494,122.714500,-0.169305,259678.093750
1.176530,122.709335,-0.146080,259688.140625
1.176546,122.707626,-0.124829,259692.859375
1.176573,122.705269,-0.105342,259700.515625
1.176585,122.706612,-0.086948,259704.171875
1.176605,122.708076,-0.068201,259710.421875
1.176614,122.712448,-0.048436,259713.296875
1.176626,122.715973,-0.026788,259717.265625
1.176628,122.720757,-0.004097,259718.156250
1.176630,122.722702,0.018543,259719.109375
1.176626,122.724709,0.038847,259718.140625
1.176624,122.722481,0.054943,259717.343750
1.176622,122.720383,0.065209,259716.453125
1.176623,122.714729,0.068601,259716.328125
1.176627,122.711075,0.066312,259717.187500
1.176632,122.706299,0.058204,259718.140625
1.176636,122.705811,0.048197,259719.062500
1.176635,122.706169,0.037385,259719.312500
1.176631,122.710548,0.027933,259718.078125
1.176622,122.715546,0.021268,259716.531250
1.176608,122.720650,0.017380,259713.015625
1.176605,122.725960,0.017391,259711.343750
1.176595,122.725639,0.014084,259708.187500
1.176586,122.725319,0.010778,259709.578125
1.176577,122.724998,0.007471,259709.593750
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.176534,122.607361,-0.127429,259677.765625
1.176651,122.573662,-0.070357,259708.828125
1.176625,122.598396,-0.130765,259703.625000
1.176707,122.580925,-0.103147,259726.140625
1.176738,122.584007,-0.129586,259735.531250
1.176769,122.578110,-0.119927,259744.296875
1.176836,122.568558,-0.123486,259762.984375
1.176825,122.568703,-0.129146,259759.625000
1.176914,122.554848,-0.133474,259784.734375
1.176874,122.560371,-0.154401,259773.218750
1.176985,122.548370,-0.155918,259804.921875
1.176927,122.557770,-0.172220,259788.765625
1.177054,122.550163,-0.162735,259825.656250
1.176990,122.559708,-0.165763,259807.546875
1.177123,122.556152,-0.141815,259846.453125
1.177059,122.560471,-0.126069,259828.093750
1.177194,122.557838,-0.090399,259867.828125
1.177138,122.552513,-0.066620,259850.781250
1.177279,122.549568,-0.034852,259892.265625
1.177235,122.535507,-0.015612,259877.703125
1.177381,122.535797,0.005954,259920.843750
1.177343,122.517693,0.018299,259907.703125
1.177482,122.527466,0.032124,259949.937500
1.177440,122.509796,0.043490,259935.562500
1.177564,122.531647,0.059773,259974.578125
1.177511,122.513054,0.079554,259957.140625
1.177625,122.542747,0.104207,259993.734375
1.177565,122.517609,0.131013,259973.375000
1.177679,122.548492,0.157783,260010.406250
1.177614,122.512642,0.181444,259987.671875
1.177736,122.543381,0.199389,260026.859375
1.177663,122.498550,0.209902,260000.453125
1.177788,122.534203,0.213163,260041.375000
1.177696,122.485542,0.210031,260008.875000
1.177819,122.532013,0.204175,260050.218750
1.177700,122.482246,0.197244,260009.875000
1.177822,122.541016,0.193736,260052.109375
1.177676,122.487221,0.192509,260003.296875
1.177802,122.555344,0.196945,260047.343750
1.177627,122.492355,0.201679,259989.093750
1.177757,122.567474,0.208698,260035.500000
1.177550,122.492760,0.209722,259966.656250
1.177688,122.576492,0.208568,260016.296875
1.177448,122.490852,0.196450,259936.187500
1.177601,122.588127,0.182332,259991.375000
1.177328,122.493301,0.157465,259900.781250
1.177503,122.608208,0.136530,259964.437500
1.177198,122.504082,0.108863,259863.390625
1.177400,122.639481,0.092481,259937.171875
1.177056,122.523613,0.071273,259823.359375
1.177283,122.680618,0.065036,259907.156250
1.176890,122.549294,0.049719,259777.000000
1.177144,122.730057,0.047442,259871.125000
1.176695,122.580360,0.027643,259722.234375
1.176983,122.789055,0.017697,259829.625000
1.176477,122.620865,-0.016969,259661.859375
1.176812,122.865723,-0.041473,259787.265625
1.176246,122.680779,-0.092340,259599.890625
1.176637,122.971962,-0.129044,259746.781250
1.176001,122.772263,-0.189416,259536.656250
1.176450,123.119202,-0.233868,259707.109375
1.175727,122.904999,-0.298638,259469.328125
1.176238,123.315895,-0.355293,259665.093750
1.175410,123.087250,-0.429058,259393.796875
1.175982,123.572052,-0.516424,259616.875000
1.175027,123.335175,-0.611143,259305.843750
1.175662,123.909332,-0.755228,259558.343750
1.174546,123.680374,-0.878717,259199.546875
1.175238,124.365105,-1.102638,259482.406250
1.173923,124.170837,-1.248369,259066.234375
1.174661,124.986580,-1.568171,259379.734375
1.173101,124.861984,-1.715489,258895.937500
1.173876,125.822792,-2.144442,259239.703125
1.172021,125.812401,-2.267654,258677.718750
1.172820,126.923019,-2.821096,259049.843750
1.170611,127.085075,-2.896386,258398.390625
1.171414,128.340134,-3.584172,258794.062500
1.168788,128.746597,-3.590945,258043.109375
1.169577,130.127914,-4.396986,258455.078125
1.166487,130.849655,-4.315442,257600.781250
1.167250,132.320984,-5.176725,258021.718750
1.163698,133.397964,-4.992823,257072.609375
1.164433,134.910217,-5.802567,257494.578125
1.160488,136.321030,-5.517488,256473.781250
1.161182,137.829025,-6.163893,256885.437500
1.156978,139.486084,-5.791346,255826.984375
1.157608,140.955231,-6.200049,256214.718750
1.153322,142.727646,-5.756787,255158.578125
1.153880,144.126389,-5.905032,255514.750000
1.149713,145.871002,-5.402375,254502.671875
1.150227,147.163483,-5.308157,254830.031250
1.146360,148.749176,-4.752378,253898.031250
1.146880,149.895767,-4.455946,254205.234375
1.143452,151.217148,-3.851968,253377.609375
1.144050,152.173706,-3.400252,253679.656250
1.141173,153.147873,-2.753757,252974.406250
1.141955,153.865189,-2.190917,253295.234375
1.139709,154.429138,-1.509464,252723.734375
1.140770,154.865860,-0.874313,253084.843750
1.139162,154.985550,-0.170833,252641.937500
1.140549,155.119537,0.496491,253054.046875
1.139534,154.788116,1.199100,252724.203125
1.141287,154.612457,1.851714,253198.593750
1.140813,153.842575,2.521944,252968.546875
1.142964,153.368073,3.110131,253517.437500
1.142949,152.198303,3.718992,253370.203125
1.145484,151.459381,4.197865,253995.515625
1.145807,149.955276,4.725585,253906.203125
1.148672,149.002029,5.056118,254601.234375
1.149191,147.248398,5.492247,254542.062500
1.152308,146.137985,5.641805,255292.921875
1.152875,144.235413,5.984869,255234.796875
1.156144,143.025223,5.931709,256022.234375
1.156623,141.084671,6.186792,255939.625000
1.159945,139.827087,5.923907,256742.546875
1.160234,137.963028,6.095741,256618.078125
1.163516,136.705658,5.635629,257415.703125
1.163551,135.024597,5.726419,257241.984375
1.166702,133.814651,5.109722,258013.671875
1.166470,132.398590,5.126887,257793.734375
1.169409,131.280746,4.423833,258520.359375
1.168942,130.168335,4.387498,258265.546875
1.171607,129.176315,3.682002,258931.796875
1.170962,128.357971,3.622039,258656.968750
1.173323,127.504211,2.984032,259253.453125
1.172569,126.937645,2.925339,258973.218750
